timestamp_local,timestamp_device,node,state,set,ax,ay,az,gx,gy,gz
1773907945.913860,277876,NODE_A1,REC,1,-0.022,-1.592,1.100,-15.8,-397.5,346.3
1773907945.913860,277886,NODE_A1,REC,1,0.071,-1.668,0.967,-1.5,-540.6,343.5
1773907945.913860,277896,NODE_A1,REC,1,0.112,-1.710,0.947,-8.7,-604.3,350.1
1773907945.974025,277917,NODE_A1,REC,1,0.534,-1.803,1.044,34.6,-657.8,331.0
1773907945.974025,277927,NODE_A1,REC,1,0.640,-1.740,1.000,81.6,-617.9,306.4
1773907945.974025,277937,NODE_A1,REC,1,0.693,-1.702,0.840,144.8,-561.7,256.7
1773907946.004122,277958,NODE_A1,REC,1,0.451,-1.491,0.515,254.6,-431.4,149.3
1773907946.004122,277968,NODE_A1,REC,1,0.410,-1.460,0.286,258.1,-424.0,141.2
1773907946.004122,277978,NODE_A1,REC,1,0.525,-1.486,0.149,231.6,-463.5,132.2
1773907946.064946,278000,NODE_A1,REC,1,0.690,-1.317,0.218,199.2,-345.3,82.1
1773907946.064946,278010,NODE_A1,REC,1,0.708,-1.237,0.298,198.1,-306.8,45.9
1773907946.064946,278020,NODE_A1,REC,1,0.764,-1.189,0.347,188.2,-288.3,32.4
1773907946.095045,278041,NODE_A1,REC,1,0.925,-1.103,0.467,161.0,-234.0,-11.4
1773907946.095045,278051,NODE_A1,REC,1,0.955,-1.088,0.493,158.7,-231.8,-23.8
1773907946.095045,278061,NODE_A1,REC,1,0.953,-1.099,0.496,156.5,-236.8,-34.0
1773907946.124100,278083,NODE_A1,REC,1,0.833,-1.044,0.555,127.6,-252.8,-54.0
1773907946.124100,278093,NODE_A1,REC,1,0.804,-0.969,0.625,110.7,-247.8,-63.0
1773907946.124100,278103,NODE_A1,REC,1,0.790,-0.889,0.694,93.9,-246.0,-67.0
1773907946.184115,278124,NODE_A1,REC,1,0.873,-0.850,0.801,92.7,-260.3,-70.9
1773907946.184115,278134,NODE_A1,REC,1,0.941,-0.865,0.767,85.0,-269.4,-78.4
1773907946.184115,278144,NODE_A1,REC,1,0.961,-0.855,0.746,84.2,-273.0,-83.9
1773907946.214154,278165,NODE_A1,REC,1,0.877,-0.834,0.556,73.8,-295.2,-90.6
1773907946.214154,278175,NODE_A1,REC,1,0.873,-0.824,0.522,61.6,-304.5,-81.9
1773907946.214154,278185,NODE_A1,REC,1,0.882,-0.813,0.529,50.7,-310.4,-72.8
1773907946.244030,278207,NODE_A1,REC,1,0.837,-0.740,0.470,14.3,-282.0,-70.3
1773907946.244030,278217,NODE_A1,REC,1,0.899,-0.722,0.418,-15.8,-265.5,-71.1
1773907946.244030,278227,NODE_A1,REC,1,0.946,-0.736,0.320,-25.8,-216.7,-87.3
1773907946.304551,278248,NODE_A1,REC,1,0.774,-0.723,0.131,-25.6,-127.9,-123.1
1773907946.304551,278258,NODE_A1,REC,1,0.734,-0.688,0.083,-39.4,-115.2,-115.9
1773907946.304551,278268,NODE_A1,REC,1,0.683,-0.671,0.087,-51.8,-101.6,-116.2
1773907946.336565,278289,NODE_A1,REC,1,0.845,-0.649,0.133,-73.1,-81.4,-116.7
1773907946.336565,278299,NODE_A1,REC,1,0.817,-0.656,0.083,-62.3,-62.0,-125.7
1773907946.336565,278309,NODE_A1,REC,1,0.777,-0.639,0.019,-58.8,-51.5,-129.5
1773907946.394125,278331,NODE_A1,REC,1,0.767,-0.595,-0.062,-83.0,-29.2,-109.9
1773907946.394125,278341,NODE_A1,REC,1,0.853,-0.605,-0.051,-98.3,-17.7,-105.8
1773907946.394125,278351,NODE_A1,REC,1,0.964,-0.596,-0.026,-104.3,-8.7,-104.5
1773907946.424055,278372,NODE_A1,REC,1,1.013,-0.587,-0.060,-112.3,13.7,-115.1
1773907946.424055,278382,NODE_A1,REC,1,0.986,-0.598,-0.133,-115.9,0.4,-109.1
1773907946.424055,278392,NODE_A1,REC,1,0.993,-0.605,-0.211,-132.0,-37.5,-100.5
1773907946.454007,278414,NODE_A1,REC,1,1.099,-0.595,-0.185,-164.8,-67.7,-101.1
1773907946.454007,278424,NODE_A1,REC,1,1.126,-0.580,-0.193,-169.1,-64.8,-102.6
1773907946.454007,278434,NODE_A1,REC,1,1.096,-0.568,-0.180,-170.6,-62.1,-102.4
1773907946.514054,278455,NODE_A1,REC,1,0.907,-0.466,-0.073,-197.3,-24.9,-117.6
1773907946.514054,278465,NODE_A1,REC,1,0.849,-0.417,-0.034,-206.6,-26.1,-119.5
1773907946.514054,278475,NODE_A1,REC,1,0.836,-0.394,-0.055,-211.7,-40.5,-119.8
1773907946.544685,278496,NODE_A1,REC,1,0.910,-0.413,0.000,-229.4,-61.5,-110.1
1773907946.544685,278506,NODE_A1,REC,1,0.926,-0.417,0.063,-230.6,-60.5,-111.4
1773907946.544685,278516,NODE_A1,REC,1,0.929,-0.442,0.061,-221.0,-56.2,-122.5
1773907946.574590,278538,NODE_A1,REC,1,0.856,-0.469,0.024,-237.3,-76.0,-150.5
1773907946.574590,278548,NODE_A1,REC,1,0.891,-0.493,0.112,-251.6,-80.2,-165.7
1773907946.574590,278558,NODE_A1,REC,1,0.843,-0.499,0.218,-257.7,-75.6,-188.0
1773907946.664315,278579,NODE_A1,REC,1,0.536,-0.244,0.114,-244.8,-54.1,-229.7
1773907946.664315,278589,NODE_A1,REC,1,0.451,-0.286,0.117,-251.8,-78.4,-237.4
1773907946.664315,278599,NODE_A1,REC,1,0.339,-0.304,0.121,-250.3,-104.6,-212.4
1773907946.665418,278620,NODE_A1,REC,1,0.331,-0.167,0.407,-261.7,-133.7,-168.8
1773907946.665418,278630,NODE_A1,REC,1,0.283,-0.195,0.338,-246.7,-133.2,-149.7
1773907946.665418,278640,NODE_A1,REC,1,0.229,-0.192,0.360,-224.0,-168.3,-111.9
1773907946.724069,278661,NODE_A1,REC,1,0.247,-0.156,0.523,-210.9,-205.7,-53.5
1773907946.724069,278671,NODE_A1,REC,1,0.197,-0.168,0.426,-226.1,-135.2,-51.0
1773907946.724069,278681,NODE_A1,REC,1,0.234,-0.102,0.601,-245.4,-117.9,-28.8
1773907946.754071,278702,NODE_A1,REC,1,0.142,-0.057,0.688,-251.2,9.9,-49.4
1773907946.754071,278712,NODE_A1,REC,1,0.070,-0.040,0.649,-248.1,15.1,-50.9
1773907946.754071,278722,NODE_A1,REC,1,0.047,-0.019,0.643,-250.4,19.1,-48.8
1773907946.784888,278744,NODE_A1,REC,1,0.043,0.041,0.677,-238.1,42.7,-52.8
1773907946.784888,278754,NODE_A1,REC,1,0.064,0.051,0.697,-234.0,36.5,-50.3
1773907946.784888,278764,NODE_A1,REC,1,0.048,-0.024,0.634,-230.3,53.5,-43.9
1773907946.874255,278785,NODE_A1,REC,1,-0.032,-0.008,0.769,-245.3,101.1,-45.7
1773907946.874255,278795,NODE_A1,REC,1,-0.091,0.034,0.807,-246.5,118.5,-52.9
1773907946.874255,278805,NODE_A1,REC,1,-0.109,0.065,0.879,-249.5,143.4,-51.6
1773907946.875039,278826,NODE_A1,REC,1,-0.068,0.002,0.905,-272.6,140.0,-34.6
1773907946.875039,278836,NODE_A1,REC,1,-0.006,0.027,0.895,-331.4,125.7,4.3
1773907946.875039,278846,NODE_A1,REC,1,0.094,-0.208,1.009,-340.1,126.4,-8.8
1773907946.904649,278868,NODE_A1,REC,1,-0.141,-0.185,1.194,-231.6,234.9,-94.8
1773907946.904649,278878,NODE_A1,REC,1,-0.219,-0.177,1.261,-220.1,243.6,-99.6
1773907946.904649,278888,NODE_A1,REC,1,-0.326,-0.154,1.405,-220.8,253.2,-85.0
1773907946.964097,278909,NODE_A1,REC,1,-0.537,0.081,1.662,-163.2,270.3,-82.1
1773907946.964097,278919,NODE_A1,REC,1,-0.593,0.209,1.777,-141.0,286.5,-84.2
1773907946.964097,278929,NODE_A1,REC,1,-0.695,0.397,1.978,-102.1,312.0,-89.7
1773907946.993988,278950,NODE_A1,REC,1,-0.863,0.748,2.380,-55.5,269.2,-77.3
1773907946.993988,278960,NODE_A1,REC,1,-0.920,0.854,2.371,-39.8,192.9,-60.2
1773907946.993988,278970,NODE_A1,REC,1,-0.889,0.863,2.372,-31.9,144.2,-39.4
1773907947.054139,278992,NODE_A1,REC,1,-0.543,0.691,2.118,-5.7,18.7,26.4
1773907947.054139,279002,NODE_A1,REC,1,-0.451,0.592,2.017,5.8,0.4,38.8
1773907947.054139,279012,NODE_A1,REC,1,-0.327,0.499,1.848,17.1,-27.8,42.2
1773907947.083962,279033,NODE_A1,REC,1,-0.271,0.262,1.664,79.7,31.1,91.4
1773907947.083962,279043,NODE_A1,REC,1,-0.379,0.415,1.684,112.7,72.3,103.0
1773907947.083962,279053,NODE_A1,REC,1,-0.392,0.546,1.726,83.2,71.3,85.4
1773907947.115328,279075,NODE_A1,REC,1,-0.317,0.545,1.843,114.3,116.2,83.6
1773907947.115328,279085,NODE_A1,REC,1,-0.453,0.630,1.856,141.6,125.9,125.6
1773907947.115328,279095,NODE_A1,REC,1,-0.430,0.851,1.891,161.8,114.5,136.6
1773907947.174545,279116,NODE_A1,REC,1,-0.641,0.975,1.945,148.7,119.6,97.7
1773907947.174545,279126,NODE_A1,REC,1,-0.636,1.070,1.975,163.7,118.2,92.4
1773907947.174545,279136,NODE_A1,REC,1,-0.695,1.174,1.931,168.5,98.0,87.4
1773907947.204377,279157,NODE_A1,REC,1,-0.774,1.071,1.696,99.6,-16.7,23.2
1773907947.204377,279167,NODE_A1,REC,1,-0.925,0.991,1.722,82.3,-16.1,15.1
1773907947.204377,279177,NODE_A1,REC,1,-1.001,0.885,1.632,32.7,54.7,-23.9
1773907947.263978,279199,NODE_A1,REC,1,-0.951,0.758,1.243,1.0,12.3,21.4
1773907947.263978,279209,NODE_A1,REC,1,-1.052,0.609,1.161,10.4,-87.5,114.8
1773907947.263978,279219,NODE_A1,REC,1,-1.014,0.523,1.112,9.0,-117.6,139.7
1773907947.293983,279240,NODE_A1,REC,1,-0.959,0.381,1.166,22.7,-134.9,173.4
1773907947.293983,279250,NODE_A1,REC,1,-1.005,0.319,1.122,36.9,-126.5,174.9
1773907947.293983,279260,NODE_A1,REC,1,-0.994,0.250,0.985,38.8,-113.2,168.7
1773907947.354729,279281,NODE_A1,REC,1,-0.990,0.122,0.813,39.7,-20.8,165.5
1773907947.354729,279291,NODE_A1,REC,1,-0.976,0.048,0.705,49.6,35.4,166.3
1773907947.354729,279301,NODE_A1,REC,1,-1.017,-0.006,0.373,54.8,73.3,180.2
1773907947.384369,279323,NODE_A1,REC,1,-0.973,-0.145,0.016,49.1,-98.2,210.2
1773907947.384369,279333,NODE_A1,REC,1,-0.926,-0.183,-0.085,15.3,-146.9,213.2
1773907947.384369,279343,NODE_A1,REC,1,-0.893,-0.213,-0.201,-4.3,-181.1,219.4
1773907947.474118,279364,NODE_A1,REC,1,-0.872,-0.376,-0.394,-42.7,-271.1,224.9
1773907947.474118,279374,NODE_A1,REC,1,-0.766,-0.375,-0.465,-51.7,-264.4,221.0
1773907947.474118,279384,NODE_A1,REC,1,-0.651,-0.401,-0.522,-45.5,-259.8,230.1
1773907947.474907,279406,NODE_A1,REC,1,-0.040,-0.399,-0.966,-41.7,-237.4,293.6
1773907947.474907,279416,NODE_A1,REC,1,0.118,-0.522,-0.908,-10.4,-280.0,322.9
1773907947.474907,279426,NODE_A1,REC,1,0.140,-0.620,-0.823,-45.7,-357.7,315.0
1773907947.504433,279447,NODE_A1,REC,1,0.027,-0.670,-0.813,-53.4,-382.7,310.9
1773907947.504433,279457,NODE_A1,REC,1,-0.148,-0.657,-0.782,-65.5,-409.4,303.3
1773907947.504433,279467,NODE_A1,REC,1,-0.253,-0.614,-0.772,-62.7,-420.1,292.2
1773907947.564229,279488,NODE_A1,REC,1,-0.334,-0.708,-0.817,-21.1,-341.0,299.1
1773907947.564229,279498,NODE_A1,REC,1,-0.270,-0.782,-0.845,-0.9,-284.1,309.8
1773907947.564229,279508,NODE_A1,REC,1,-0.335,-0.794,-0.865,19.4,-239.1,328.9
1773907947.594599,279530,NODE_A1,REC,1,-0.454,-0.960,-0.816,43.0,-180.4,355.3
1773907947.594599,279540,NODE_A1,REC,1,-0.441,-1.030,-0.813,41.3,-163.5,362.6
1773907947.594599,279550,NODE_A1,REC,1,-0.350,-1.154,-0.885,76.9,-134.3,372.1
1773907947.625047,279571,NODE_A1,REC,1,-0.297,-1.319,-0.908,38.8,-55.0,372.4
1773907947.625047,279581,NODE_A1,REC,1,-0.245,-1.527,-0.895,76.4,-17.5,374.4
1773907947.625047,279591,NODE_A1,REC,1,-0.135,-1.397,-0.923,121.6,53.1,370.8
1773907947.683521,279613,NODE_A1,REC,1,0.048,-1.496,-0.848,111.5,39.1,356.0
1773907947.683521,279623,NODE_A1,REC,1,0.033,-1.749,-0.932,52.7,24.5,362.8
1773907947.683521,279633,NODE_A1,REC,1,0.038,-1.717,-0.911,46.5,-18.2,357.3
1773907947.713518,279655,NODE_A1,REC,1,-0.006,-1.872,-0.801,15.8,-78.9,348.7
1773907947.713518,279665,NODE_A1,REC,1,-0.033,-1.910,-0.731,10.0,-84.4,348.6
1773907947.713518,279675,NODE_A1,REC,1,0.038,-2.034,-0.605,14.2,-77.8,345.7
1773907947.743477,279696,NODE_A1,REC,1,0.016,-2.142,-0.609,32.6,-41.4,365.1
1773907947.743477,279706,NODE_A1,REC,1,0.121,-2.265,-0.548,33.4,-0.7,369.3
1773907947.743477,279716,NODE_A1,REC,1,0.243,-2.344,-0.498,36.9,22.3,370.4
1773907947.779082,279738,NODE_A1,REC,1,0.600,-2.548,-0.334,32.3,126.0,330.5
1773907947.779082,279748,NODE_A1,REC,1,0.743,-2.611,-0.270,36.7,153.3,311.2
1773907947.779082,279758,NODE_A1,REC,1,0.998,-2.672,-0.250,30.6,181.1,278.6
1773907947.835678,279779,NODE_A1,REC,1,1.452,-2.736,-0.065,29.3,235.9,181.7
1773907947.835678,279789,NODE_A1,REC,1,1.539,-2.745,0.014,37.2,243.1,134.1
1773907947.835678,279799,NODE_A1,REC,1,1.195,-2.562,-0.394,-4.8,266.1,78.6
1773907947.894046,279820,NODE_A1,REC,1,1.278,-2.524,-0.266,64.0,236.0,-22.5
1773907947.894046,279830,NODE_A1,REC,1,1.030,-2.422,-0.681,68.4,243.9,-85.7
1773907947.894046,279840,NODE_A1,REC,1,0.758,-2.322,-0.905,75.8,237.9,-128.6
1773907947.923688,279862,NODE_A1,REC,1,0.175,-2.067,-1.480,41.9,226.9,-217.4
1773907947.923688,279872,NODE_A1,REC,1,0.051,-1.942,-1.572,13.1,226.7,-228.8
1773907947.923688,279882,NODE_A1,REC,1,-0.128,-1.872,-1.690,-15.6,267.5,-231.1
1773907947.953759,279903,NODE_A1,REC,1,-0.358,-1.770,-1.582,-81.2,334.4,-235.4
1773907947.953759,279913,NODE_A1,REC,1,-0.386,-1.776,-1.346,-109.1,341.3,-251.0
1773907947.953759,279923,NODE_A1,REC,1,-0.391,-1.776,-1.031,-148.9,322.6,-288.7
1773907947.984275,279945,NODE_A1,REC,1,-0.368,-1.795,-0.844,-184.3,349.4,-318.1
1773907947.984275,279955,NODE_A1,REC,1,-0.370,-1.825,-0.869,-176.8,442.5,-302.0
1773907947.984275,279965,NODE_A1,REC,1,-0.346,-1.783,-0.955,-176.6,469.2,-283.3
1773907948.044408,279986,NODE_A1,REC,1,-0.300,-1.861,-1.123,-191.8,294.6,-271.8
1773907948.044408,279996,NODE_A1,REC,1,-0.218,-2.044,-1.050,-211.6,234.0,-274.9
1773907948.044408,280006,NODE_A1,REC,1,-0.134,-2.265,-0.934,-241.0,194.7,-281.3
1773907948.104548,280027,NODE_A1,REC,1,-0.013,-2.855,-0.064,-276.8,146.7,-296.0
1773907948.104548,280037,NODE_A1,REC,1,0.094,-3.011,0.322,-263.9,144.7,-296.4
1773907948.104548,280047,NODE_A1,REC,1,0.301,-3.107,0.723,-204.5,184.5,-277.0
1773907948.134103,280069,NODE_A1,REC,1,0.481,-3.006,0.886,-51.2,320.3,-235.1
1773907948.134103,280079,NODE_A1,REC,1,0.387,-2.788,0.773,39.1,408.8,-212.8
1773907948.134103,280089,NODE_A1,REC,1,0.340,-2.594,0.666,94.4,468.6,-197.8
1773907948.164102,280110,NODE_A1,REC,1,0.096,-1.864,0.286,229.0,604.1,-154.5
1773907948.164102,280120,NODE_A1,REC,1,0.068,-1.614,0.200,261.6,614.6,-140.3
1773907948.164102,280130,NODE_A1,REC,1,-0.029,-1.403,0.165,286.8,610.5,-124.5
1773907948.194396,280151,NODE_A1,REC,1,-0.220,-0.928,0.304,313.3,568.9,-79.7
1773907948.194396,280161,NODE_A1,REC,1,-0.251,-0.815,0.362,308.7,562.0,-66.5
1773907948.194396,280171,NODE_A1,REC,1,-0.322,-0.695,0.424,307.3,541.6,-45.1
1773907948.254452,280193,NODE_A1,REC,1,-0.430,-0.552,0.663,265.0,457.6,-12.8
1773907948.254452,280203,NODE_A1,REC,1,-0.489,-0.544,0.865,244.9,397.7,2.8
1773907948.254452,280213,NODE_A1,REC,1,-0.515,-0.545,0.984,247.1,378.3,12.7
1773907948.286579,280234,NODE_A1,REC,1,-0.517,-0.455,0.900,286.5,408.2,53.1
1773907948.286579,280244,NODE_A1,REC,1,-0.542,-0.405,0.820,300.4,424.7,66.3
1773907948.286579,280254,NODE_A1,REC,1,-0.571,-0.348,0.730,316.9,448.2,76.0
1773907948.313994,280276,NODE_A1,REC,1,-0.679,-0.047,0.487,322.2,504.3,122.3
1773907948.313994,280286,NODE_A1,REC,1,-0.722,0.039,0.356,317.5,506.3,138.1
1773907948.313994,280296,NODE_A1,REC,1,-0.829,0.220,0.111,305.2,490.6,162.7
1773907948.373970,280317,NODE_A1,REC,1,-1.062,0.461,-0.236,241.9,389.1,186.7
1773907948.373970,280327,NODE_A1,REC,1,-1.149,0.541,-0.307,207.0,340.9,190.1
1773907948.373970,280337,NODE_A1,REC,1,-1.218,0.582,-0.287,164.0,273.5,196.8
1773907948.404482,280358,NODE_A1,REC,1,-1.231,0.490,-0.235,86.2,188.9,214.0
1773907948.404482,280368,NODE_A1,REC,1,-1.127,0.384,-0.239,19.6,130.9,220.9
1773907948.404482,280378,NODE_A1,REC,1,-1.060,0.346,-0.231,-3.2,101.8,225.3
1773907948.464896,280400,NODE_A1,REC,1,-0.885,0.071,-0.272,4.6,-119.8,233.0
1773907948.464896,280410,NODE_A1,REC,1,-0.863,-0.018,-0.273,0.0,-184.8,239.0
1773907948.464896,280420,NODE_A1,REC,1,-0.813,-0.123,-0.273,-11.0,-213.0,252.4
1773907948.493980,280441,NODE_A1,REC,1,-0.678,-0.219,-0.461,-26.4,-198.1,267.5
1773907948.493980,280451,NODE_A1,REC,1,-0.637,-0.267,-0.470,-44.6,-196.7,277.7
1773907948.493980,280461,NODE_A1,REC,1,-0.533,-0.299,-0.412,-78.0,-177.6,295.2
1773907948.524924,280483,NODE_A1,REC,1,-0.192,-0.414,-0.328,-135.5,-120.4,325.3
1773907948.524924,280493,NODE_A1,REC,1,0.046,-0.601,-0.294,-174.0,-122.1,331.7
1773907948.524924,280503,NODE_A1,REC,1,0.134,-0.643,-0.221,-184.9,-113.6,330.6
1773907948.583785,280524,NODE_A1,REC,1,0.304,-0.567,-0.049,-229.9,-84.7,320.8
1773907948.583785,280534,NODE_A1,REC,1,0.388,-0.536,0.055,-223.2,-76.4,312.9
1773907948.583785,280544,NODE_A1,REC,1,0.576,-0.416,0.056,-190.8,-143.0,291.1
1773907948.614870,280565,NODE_A1,REC,1,0.648,-0.366,-0.171,-141.6,-341.6,237.6
1773907948.614870,280575,NODE_A1,REC,1,0.609,-0.340,-0.185,-147.1,-329.9,235.5
1773907948.614870,280585,NODE_A1,REC,1,0.455,-0.402,-0.162,-162.5,-286.2,234.5
1773907948.674883,280607,NODE_A1,REC,1,0.165,-0.531,-0.075,-147.0,-188.5,272.0
1773907948.674883,280617,NODE_A1,REC,1,0.083,-0.601,-0.088,-149.2,-155.7,280.8
1773907948.674883,280627,NODE_A1,REC,1,0.068,-0.659,-0.133,-165.0,-120.9,293.7
1773907948.705562,280648,NODE_A1,REC,1,0.153,-0.625,-0.448,-169.6,-47.3,341.2
1773907948.705562,280658,NODE_A1,REC,1,0.239,-0.665,-0.509,-174.7,-47.7,349.4
1773907948.705562,280668,NODE_A1,REC,1,0.270,-0.824,-0.527,-192.3,-68.7,354.7
1773907948.734788,280689,NODE_A1,REC,1,0.279,-1.195,-0.448,-226.4,-147.7,335.7
1773907948.734788,280699,NODE_A1,REC,1,0.255,-1.233,-0.495,-240.3,-179.7,331.1
1773907948.734788,280709,NODE_A1,REC,1,0.124,-1.448,-0.423,-223.5,-210.6,343.6
1773907948.816637,280731,NODE_A1,REC,1,0.161,-1.776,-0.388,-193.1,-185.1,390.8
1773907948.816637,280741,NODE_A1,REC,1,0.123,-1.877,-0.464,-182.0,-158.6,414.7
1773907948.816637,280751,NODE_A1,REC,1,0.054,-2.055,-0.455,-167.9,-143.9,426.8
1773907948.883756,280772,NODE_A1,REC,1,0.314,-2.537,-0.204,-229.9,-84.7,419.4
1773907948.883756,280782,NODE_A1,REC,1,0.494,-2.704,-0.041,-241.3,-69.6,402.0
1773907948.883756,280792,NODE_A1,REC,1,0.734,-2.853,0.117,-243.1,-73.8,381.4
1773907948.884931,280814,NODE_A1,REC,1,1.358,-3.002,0.196,-175.9,-129.6,342.3
1773907948.884931,280824,NODE_A1,REC,1,1.584,-3.021,0.112,-148.3,-144.1,331.4
1773907948.884931,280834,NODE_A1,REC,1,1.740,-2.932,0.068,-109.0,-164.3,316.7
1773907948.913569,280855,NODE_A1,REC,1,1.923,-2.758,-0.279,-60.6,-248.2,313.1
1773907948.913569,280865,NODE_A1,REC,1,2.212,-2.730,-0.359,-62.5,-250.0,279.3
1773907948.913569,280875,NODE_A1,REC,1,2.433,-2.699,-0.262,-70.2,-204.7,227.2
1773907948.944097,280896,NODE_A1,REC,1,2.167,-2.720,0.537,-59.3,-35.1,-2.8
1773907948.944097,280906,NODE_A1,REC,1,1.681,-2.695,0.762,-31.7,-28.7,-76.0
1773907948.944097,280916,NODE_A1,REC,1,1.197,-2.541,0.836,-1.6,-48.2,-128.8
1773907948.974063,280938,NODE_A1,REC,1,0.595,-2.096,0.319,73.9,-98.4,-174.1
1773907948.974063,280948,NODE_A1,REC,1,0.471,-1.944,0.177,77.7,-97.2,-182.4
1773907948.974063,280958,NODE_A1,REC,1,0.312,-1.786,0.035,67.5,-111.2,-192.4
1773907949.038170,280979,NODE_A1,REC,1,0.288,-1.681,0.082,31.9,-131.8,-214.4
1773907949.038170,280989,NODE_A1,REC,1,0.430,-1.689,0.144,4.6,-147.3,-230.5
1773907949.038170,280999,NODE_A1,REC,1,0.547,-1.874,0.160,-5.9,-156.1,-246.8
1773907949.064258,281020,NODE_A1,REC,1,0.511,-1.576,0.091,-26.6,-156.6,-276.9
1773907949.064258,281030,NODE_A1,REC,1,0.536,-1.502,0.016,-27.5,-138.4,-279.6
1773907949.064258,281040,NODE_A1,REC,1,0.580,-1.518,-0.151,-24.2,-142.4,-279.2
1773907949.124497,281062,NODE_A1,REC,1,0.412,-1.449,-0.458,-67.9,-80.2,-281.3
1773907949.124497,281072,NODE_A1,REC,1,0.390,-1.448,-0.403,-89.8,-33.2,-274.1
1773907949.124497,281082,NODE_A1,REC,1,0.501,-1.449,-0.336,-92.8,9.2,-265.0
1773907949.156245,281103,NODE_A1,REC,1,0.590,-1.434,-0.371,-78.3,34.9,-258.9
1773907949.156245,281113,NODE_A1,REC,1,0.615,-1.423,-0.464,-69.2,42.9,-257.6
1773907949.156245,281123,NODE_A1,REC,1,0.649,-1.428,-0.604,-61.3,52.3,-258.0
1773907949.184176,281145,NODE_A1,REC,1,0.750,-1.376,-1.002,-91.0,-18.3,-279.9
1773907949.184176,281155,NODE_A1,REC,1,0.721,-1.372,-1.001,-117.0,-63.1,-285.8
1773907949.184176,281165,NODE_A1,REC,1,0.684,-1.377,-0.986,-131.1,-80.6,-287.0
1773907949.245436,281186,NODE_A1,REC,1,0.655,-1.313,-1.181,-159.9,-68.7,-273.0
1773907949.245436,281196,NODE_A1,REC,1,0.697,-1.305,-1.245,-171.4,-49.1,-270.3
1773907949.245436,281206,NODE_A1,REC,1,0.757,-1.273,-1.409,-202.9,-14.3,-271.8
1773907949.304595,281227,NODE_A1,REC,1,0.701,-1.411,-1.048,-231.5,55.8,-295.7
1773907949.304595,281237,NODE_A1,REC,1,0.684,-1.417,-1.104,-253.4,88.0,-299.6
1773907949.304595,281247,NODE_A1,REC,1,0.621,-1.409,-0.983,-252.1,110.3,-310.5
1773907949.334313,281269,NODE_A1,REC,1,0.399,-1.442,-0.736,-256.4,131.5,-311.8
1773907949.334313,281279,NODE_A1,REC,1,0.310,-1.392,-0.633,-266.9,167.9,-306.8
1773907949.334313,281289,NODE_A1,REC,1,0.280,-1.336,-0.551,-271.8,196.5,-303.4
1773907949.364115,281310,NODE_A1,REC,1,0.161,-1.406,-0.220,-270.6,239.6,-300.1
1773907949.364115,281320,NODE_A1,REC,1,0.131,-1.455,-0.145,-263.6,244.0,-299.1
1773907949.364115,281330,NODE_A1,REC,1,0.041,-1.377,-0.005,-253.1,209.9,-315.2
1773907949.395032,281351,NODE_A1,REC,1,-0.191,-1.326,0.078,-226.3,216.2,-319.7
1773907949.395032,281361,NODE_A1,REC,1,-0.261,-1.447,0.035,-246.5,255.0,-325.6
1773907949.395032,281371,NODE_A1,REC,1,-0.404,-1.138,-0.041,-265.6,336.4,-338.3
1773907949.454041,281393,NODE_A1,REC,1,-0.784,-0.738,-0.299,-194.3,505.9,-297.5
1773907949.454041,281403,NODE_A1,REC,1,-0.913,-0.568,-0.391,-164.5,595.7,-287.7
1773907949.454041,281413,NODE_A1,REC,1,-1.101,-0.312,-0.402,-170.2,607.6,-288.0
1773907949.483753,281434,NODE_A1,REC,1,-1.254,0.167,-0.322,-206.9,394.0,-278.9
1773907949.483753,281444,NODE_A1,REC,1,-1.331,0.180,-0.251,-184.5,355.4,-248.7
1773907949.483753,281454,NODE_A1,REC,1,-1.308,0.198,-0.256,-193.9,315.4,-217.7
1773907949.514057,281476,NODE_A1,REC,1,-1.008,0.227,-0.357,-222.0,257.8,-170.1
1773907949.514057,281486,NODE_A1,REC,1,-0.867,0.203,-0.400,-237.1,219.1,-168.4
1773907949.514057,281496,NODE_A1,REC,1,-0.685,0.161,-0.426,-253.2,144.8,-179.2
1773907949.574471,281517,NODE_A1,REC,1,-0.555,-0.057,-0.435,-269.2,22.4,-216.6
1773907949.574471,281527,NODE_A1,REC,1,-0.734,0.099,-0.376,-304.1,-83.5,-231.6
1773907949.574471,281537,NODE_A1,REC,1,-0.737,-0.011,-0.294,-339.2,-162.5,-228.3
1773907949.605489,281558,NODE_A1,REC,1,-0.707,-0.432,-0.223,-406.3,-412.6,-184.3
1773907949.605489,281568,NODE_A1,REC,1,-0.787,-0.687,-0.157,-437.5,-495.2,-152.5
1773907949.605489,281578,NODE_A1,REC,1,-0.862,-1.016,0.150,-453.3,-528.1,-119.8
1773907949.663557,281600,NODE_A1,REC,1,-0.757,-1.740,1.459,-460.2,-297.0,-1.4
1773907949.663557,281610,NODE_A1,REC,1,-0.737,-1.696,1.740,-433.9,-231.3,17.8
1773907949.663557,281620,NODE_A1,REC,1,-0.759,-1.531,1.839,-359.8,-193.6,28.0
1773907949.693540,281641,NODE_A1,REC,1,-0.942,-1.211,1.302,-268.0,-211.7,41.4
1773907949.693540,281651,NODE_A1,REC,1,-0.987,-1.115,0.993,-246.2,-214.8,57.6
1773907949.693540,281661,NODE_A1,REC,1,-0.987,-1.065,0.894,-234.9,-232.9,71.2
