timestamp_local,timestamp_device,node,state,set,ax,ay,az,gx,gy,gz
1773910403.010333,2734840,NODE_A1,REC,2,-0.031,0.441,-0.315,222.6,5.7,84.9
1773910403.010333,2734850,NODE_A1,REC,2,0.013,0.436,-0.336,226.7,9.7,85.0
1773910403.010333,2734860,NODE_A1,REC,2,0.064,0.429,-0.388,232.4,18.0,80.3
1773910403.070711,2734881,NODE_A1,REC,2,0.114,0.334,-0.462,239.8,24.7,67.6
1773910403.070711,2734891,NODE_A1,REC,2,0.131,0.291,-0.499,236.2,24.4,69.8
1773910403.070711,2734901,NODE_A1,REC,2,0.100,0.337,-0.522,236.2,19.5,82.7
1773910403.100305,2734922,NODE_A1,REC,2,0.156,0.209,-0.628,274.5,18.2,47.6
1773910403.100305,2734932,NODE_A1,REC,2,0.174,0.148,-0.678,295.8,-1.0,36.6
1773910403.100305,2734942,NODE_A1,REC,2,0.188,0.109,-0.714,310.3,-19.1,29.5
1773910403.160787,2734964,NODE_A1,REC,2,0.236,-0.007,-0.795,335.3,-56.0,10.5
1773910403.160787,2734974,NODE_A1,REC,2,0.232,-0.004,-0.805,331.4,-52.3,11.5
1773910403.160787,2734984,NODE_A1,REC,2,0.261,-0.058,-0.844,325.3,-40.0,10.0
1773910403.190777,2735005,NODE_A1,REC,2,0.227,-0.111,-1.036,300.1,-1.7,30.5
1773910403.190777,2735015,NODE_A1,REC,2,0.198,-0.118,-1.078,296.9,12.3,24.5
1773910403.190777,2735025,NODE_A1,REC,2,0.219,-0.217,-1.193,289.9,10.9,24.4
1773910403.220324,2735047,NODE_A1,REC,2,0.249,-0.271,-1.369,272.3,4.0,31.4
1773910403.220324,2735057,NODE_A1,REC,2,0.311,-0.282,-1.439,257.6,6.2,23.9
1773910403.220324,2735067,NODE_A1,REC,2,0.328,-0.294,-1.478,244.5,9.2,19.9
1773910403.280317,2735089,NODE_A1,REC,2,0.338,-0.305,-1.566,200.3,27.7,-1.5
1773910403.280317,2735099,NODE_A1,REC,2,0.355,-0.360,-1.582,186.2,34.4,-11.5
1773910403.280317,2735109,NODE_A1,REC,2,0.335,-0.385,-1.622,168.6,41.1,-23.8
1773910403.340455,2735130,NODE_A1,REC,2,0.296,-0.416,-1.712,138.3,34.7,-37.7
1773910403.340455,2735140,NODE_A1,REC,2,0.216,-0.466,-1.719,122.3,31.3,-29.7
1773910403.340455,2735150,NODE_A1,REC,2,0.201,-0.484,-1.702,96.9,16.7,-32.0
1773910403.341614,2735172,NODE_A1,REC,2,0.145,-0.493,-1.581,45.1,-2.9,-6.7
1773910403.341614,2735182,NODE_A1,REC,2,0.147,-0.469,-1.521,28.5,-4.6,4.8
1773910403.341614,2735192,NODE_A1,REC,2,0.135,-0.464,-1.453,16.0,-2.8,12.7
1773910403.400282,2735213,NODE_A1,REC,2,0.210,-0.416,-1.271,-11.2,5.6,23.3
1773910403.400282,2735223,NODE_A1,REC,2,0.278,-0.386,-1.221,-17.3,6.1,16.8
1773910403.400282,2735233,NODE_A1,REC,2,0.313,-0.340,-1.167,-20.0,3.9,12.3
1773910403.430360,2735254,NODE_A1,REC,2,0.268,-0.232,-1.181,-6.8,4.4,-8.9
1773910403.430360,2735264,NODE_A1,REC,2,0.227,-0.237,-1.227,7.8,-5.3,-23.4
1773910403.430360,2735274,NODE_A1,REC,2,0.193,-0.344,-1.233,14.0,-8.2,-33.3
1773910403.490443,2735296,NODE_A1,REC,2,0.152,-0.348,-1.406,1.7,-1.9,-30.8
1773910403.490443,2735306,NODE_A1,REC,2,0.136,-0.390,-1.533,-7.4,2.7,-32.2
1773910403.490443,2735316,NODE_A1,REC,2,0.100,-0.386,-1.642,-16.7,5.0,-31.7
1773910403.520360,2735337,NODE_A1,REC,2,-0.011,-0.376,-1.913,-60.6,2.7,-32.8
1773910403.520360,2735347,NODE_A1,REC,2,-0.031,-0.401,-1.974,-81.9,-1.5,-27.8
1773910403.520360,2735357,NODE_A1,REC,2,0.014,-0.366,-2.008,-106.1,-2.9,-16.5
1773910403.550731,2735379,NODE_A1,REC,2,-0.149,-0.275,-2.178,-143.2,-20.6,-11.2
1773910403.550731,2735389,NODE_A1,REC,2,-0.104,-0.368,-2.061,-158.2,-35.5,-3.3
1773910403.550731,2735399,NODE_A1,REC,2,-0.044,-0.424,-1.882,-196.0,-41.6,22.6
1773910403.640733,2735420,NODE_A1,REC,2,0.080,-0.393,-1.640,-220.9,-50.9,48.3
1773910403.640733,2735430,NODE_A1,REC,2,0.158,-0.364,-1.511,-229.1,-57.8,54.1
1773910403.640733,2735440,NODE_A1,REC,2,0.203,-0.312,-1.443,-232.9,-64.6,53.6
1773910403.642854,2735461,NODE_A1,REC,2,0.319,-0.204,-1.211,-237.6,-82.5,36.4
1773910403.642854,2735471,NODE_A1,REC,2,0.327,-0.156,-1.148,-235.8,-82.3,27.9
1773910403.642854,2735481,NODE_A1,REC,2,0.313,-0.130,-1.104,-231.8,-82.5,18.0
1773910403.700778,2735503,NODE_A1,REC,2,0.248,-0.104,-1.021,-239.2,-74.0,4.0
1773910403.700778,2735513,NODE_A1,REC,2,0.270,-0.098,-0.958,-242.2,-74.4,0.9
1773910403.700778,2735523,NODE_A1,REC,2,0.315,-0.079,-0.852,-244.2,-77.6,-6.5
1773910403.731138,2735544,NODE_A1,REC,2,0.336,0.026,-0.757,-238.6,-76.1,-31.6
1773910403.731138,2735554,NODE_A1,REC,2,0.301,0.057,-0.735,-228.9,-85.3,-51.5
1773910403.731138,2735564,NODE_A1,REC,2,0.266,0.074,-0.746,-222.4,-95.4,-63.1
1773910403.760725,2735585,NODE_A1,REC,2,0.119,0.102,-0.789,-218.5,-123.8,-86.4
1773910403.760725,2735595,NODE_A1,REC,2,0.083,0.075,-0.785,-222.1,-126.2,-85.5
1773910403.760725,2735605,NODE_A1,REC,2,0.033,0.084,-0.762,-229.5,-128.0,-83.1
1773910403.821434,2735627,NODE_A1,REC,2,-0.037,0.063,-0.611,-256.4,-119.8,-60.8
1773910403.821434,2735637,NODE_A1,REC,2,-0.041,0.036,-0.513,-268.7,-111.3,-48.8
1773910403.821434,2735647,NODE_A1,REC,2,-0.022,0.034,-0.377,-284.3,-99.1,-29.9
1773910403.850272,2735668,NODE_A1,REC,2,-0.009,0.115,-0.205,-290.1,-85.0,-8.4
1773910403.850272,2735678,NODE_A1,REC,2,-0.017,0.158,-0.160,-285.7,-83.6,-5.3
1773910403.850272,2735688,NODE_A1,REC,2,-0.036,0.186,-0.122,-280.8,-85.6,-3.9
1773910403.881247,2735710,NODE_A1,REC,2,-0.059,0.255,0.009,-282.1,-89.0,4.2
1773910403.881247,2735720,NODE_A1,REC,2,-0.043,0.283,0.050,-283.3,-88.0,8.5
1773910403.881247,2735730,NODE_A1,REC,2,-0.081,0.305,0.154,-282.5,-77.6,9.0
1773910403.940356,2735751,NODE_A1,REC,2,-0.161,0.345,0.271,-273.3,-58.7,7.0
1773910403.940356,2735761,NODE_A1,REC,2,-0.204,0.360,0.285,-267.7,-56.0,6.8
1773910403.940356,2735771,NODE_A1,REC,2,-0.273,0.405,0.314,-246.9,-54.2,3.5
1773910404.000772,2735792,NODE_A1,REC,2,-0.367,0.450,0.347,-212.5,-60.3,3.4
1773910404.000772,2735802,NODE_A1,REC,2,-0.385,0.460,0.357,-200.6,-63.6,6.6
1773910404.000772,2735812,NODE_A1,REC,2,-0.421,0.500,0.334,-181.7,-69.9,13.6
1773910404.030499,2735834,NODE_A1,REC,2,-0.414,0.512,0.345,-161.8,-80.2,31.9
1773910404.030499,2735844,NODE_A1,REC,2,-0.380,0.522,0.361,-161.3,-81.0,39.3
1773910404.030499,2735854,NODE_A1,REC,2,-0.330,0.523,0.373,-161.6,-79.5,45.9
1773910404.061285,2735875,NODE_A1,REC,2,-0.222,0.560,0.454,-160.8,-68.1,57.6
1773910404.061285,2735885,NODE_A1,REC,2,-0.207,0.543,0.434,-157.7,-65.5,56.9
1773910404.061285,2735895,NODE_A1,REC,2,-0.097,0.561,0.537,-152.1,-66.2,54.2
1773910404.090316,2735916,NODE_A1,REC,2,0.016,0.582,0.583,-144.4,-56.0,46.1
1773910404.090316,2735926,NODE_A1,REC,2,0.019,0.582,0.587,-148.6,-49.9,44.1
1773910404.090316,2735936,NODE_A1,REC,2,0.001,0.568,0.576,-155.5,-42.1,36.6
1773910404.150389,2735958,NODE_A1,REC,2,0.044,0.523,0.809,-158.2,-19.9,23.4
1773910404.150389,2735968,NODE_A1,REC,2,0.027,0.497,0.968,-168.0,0.0,15.6
1773910404.150389,2735978,NODE_A1,REC,2,-0.017,0.476,1.048,-169.1,13.0,13.3
1773910404.180358,2735999,NODE_A1,REC,2,-0.122,0.454,1.164,-152.4,24.2,14.7
1773910404.180358,2736009,NODE_A1,REC,2,-0.125,0.457,1.200,-141.1,18.6,14.2
1773910404.180358,2736019,NODE_A1,REC,2,-0.123,0.440,1.266,-126.6,9.5,10.3
1773910404.210367,2736041,NODE_A1,REC,2,-0.088,0.409,1.415,-100.1,9.5,6.5
1773910404.210367,2736051,NODE_A1,REC,2,-0.053,0.412,1.458,-84.5,13.1,1.8
1773910404.210367,2736061,NODE_A1,REC,2,-0.051,0.431,1.462,-79.0,18.4,1.2
1773910404.270451,2736082,NODE_A1,REC,2,-0.128,0.442,1.374,-57.0,25.0,-5.1
1773910404.270451,2736092,NODE_A1,REC,2,-0.148,0.452,1.340,-50.5,20.6,-7.3
1773910404.270451,2736102,NODE_A1,REC,2,-0.173,0.459,1.312,-38.8,13.2,-11.1
1773910404.300319,2736123,NODE_A1,REC,2,-0.228,0.442,1.273,-14.4,1.8,-16.4
1773910404.300319,2736133,NODE_A1,REC,2,-0.243,0.451,1.270,-6.4,3.1,-15.8
1773910404.300319,2736143,NODE_A1,REC,2,-0.257,0.446,1.238,-5.6,4.5,-13.3
1773910404.360767,2736165,NODE_A1,REC,2,-0.287,0.452,1.188,0.7,13.1,-3.4
1773910404.360767,2736175,NODE_A1,REC,2,-0.294,0.456,1.177,2.1,11.3,-0.8
1773910404.360767,2736185,NODE_A1,REC,2,-0.298,0.484,1.160,7.5,8.2,2.6
1773910404.390680,2736206,NODE_A1,REC,2,-0.271,0.470,1.173,17.9,9.5,6.7
1773910404.390680,2736216,NODE_A1,REC,2,-0.237,0.476,1.191,22.3,14.2,10.3
1773910404.390680,2736226,NODE_A1,REC,2,-0.228,0.481,1.193,25.3,17.1,12.5
1773910404.420791,2736248,NODE_A1,REC,2,-0.123,0.555,1.161,40.7,18.6,13.7
1773910404.420791,2736258,NODE_A1,REC,2,-0.129,0.519,1.152,51.6,15.2,10.6
1773910404.420791,2736268,NODE_A1,REC,2,-0.116,0.517,1.127,56.6,15.6,7.2
1773910404.510759,2736289,NODE_A1,REC,2,-0.080,0.577,1.075,63.5,20.7,4.2
1773910404.510759,2736299,NODE_A1,REC,2,-0.104,0.542,1.048,73.1,14.5,2.9
1773910404.510759,2736309,NODE_A1,REC,2,-0.110,0.525,1.029,74.8,15.1,3.4
1773910404.511679,2736330,NODE_A1,REC,2,-0.191,0.508,0.968,95.3,32.3,34.1
1773910404.511679,2736340,NODE_A1,REC,2,-0.091,0.599,0.940,90.3,22.0,24.7
1773910404.511679,2736350,NODE_A1,REC,2,-0.107,0.583,0.912,89.4,23.0,15.8
1773910404.540327,2736372,NODE_A1,REC,2,-0.065,0.514,0.859,106.9,15.3,-2.3
1773910404.540327,2736382,NODE_A1,REC,2,-0.043,0.504,0.835,111.3,16.0,-2.3
1773910404.540327,2736392,NODE_A1,REC,2,-0.027,0.498,0.794,118.0,18.1,-7.2
1773910404.600587,2736413,NODE_A1,REC,2,0.034,0.490,0.726,125.2,27.9,-16.0
1773910404.600587,2736423,NODE_A1,REC,2,0.037,0.468,0.689,135.0,28.6,-17.3
1773910404.600587,2736433,NODE_A1,REC,2,0.042,0.454,0.615,136.7,39.9,-21.1
1773910404.630367,2736454,NODE_A1,REC,2,-0.058,0.550,0.383,152.2,44.4,-15.8
1773910404.630367,2736464,NODE_A1,REC,2,-0.090,0.641,0.233,156.0,35.7,-23.4
1773910404.630367,2736474,NODE_A1,REC,2,-0.108,0.679,0.188,161.0,33.1,-33.5
1773910404.690718,2736496,NODE_A1,REC,2,-0.166,0.607,0.226,128.1,50.7,-61.4
1773910404.690718,2736506,NODE_A1,REC,2,-0.205,0.553,0.301,107.5,67.5,-59.8
1773910404.690718,2736516,NODE_A1,REC,2,-0.240,0.501,0.370,88.5,82.3,-54.8
1773910404.720371,2736537,NODE_A1,REC,2,-0.362,0.436,0.592,78.9,92.2,-29.8
1773910404.720371,2736547,NODE_A1,REC,2,-0.389,0.396,0.629,98.0,84.6,-24.7
1773910404.720371,2736557,NODE_A1,REC,2,-0.401,0.420,0.599,121.8,72.9,-9.2
1773910404.750869,2736579,NODE_A1,REC,2,-0.483,0.441,0.288,190.8,31.8,-5.9
1773910404.750869,2736589,NODE_A1,REC,2,-0.468,0.425,0.136,200.0,24.3,-3.4
1773910404.750869,2736599,NODE_A1,REC,2,-0.447,0.415,0.104,197.3,27.4,1.6
1773910404.821768,2736620,NODE_A1,REC,2,-0.434,0.461,0.081,166.1,68.6,27.8
1773910404.821768,2736630,NODE_A1,REC,2,-0.423,0.463,0.036,165.4,73.1,33.3
1773910404.821768,2736640,NODE_A1,REC,2,-0.396,0.467,-0.049,173.5,73.7,33.5
1773910404.840372,2736661,NODE_A1,REC,2,-0.395,0.558,-0.392,201.2,52.6,28.7
1773910404.840372,2736671,NODE_A1,REC,2,-0.387,0.578,-0.502,194.7,49.8,26.6
1773910404.840372,2736681,NODE_A1,REC,2,-0.401,0.591,-0.595,174.4,51.5,29.6
1773910404.900392,2736703,NODE_A1,REC,2,-0.349,0.600,-0.671,106.8,66.2,45.9
1773910404.900392,2736713,NODE_A1,REC,2,-0.262,0.635,-0.624,63.1,74.2,62.3
1773910404.900392,2736723,NODE_A1,REC,2,-0.244,0.707,-0.572,37.3,75.6,71.7
1773910404.930393,2736744,NODE_A1,REC,2,-0.188,0.750,-0.383,-3.8,55.1,67.8
1773910404.930393,2736754,NODE_A1,REC,2,-0.168,0.728,-0.315,-6.5,45.5,62.8
1773910404.930393,2736764,NODE_A1,REC,2,-0.160,0.708,-0.274,-3.5,36.0,57.0
1773910404.960828,2736785,NODE_A1,REC,2,-0.074,0.657,-0.286,20.8,15.9,42.2
1773910404.960828,2736795,NODE_A1,REC,2,-0.042,0.652,-0.325,27.2,15.4,37.7
1773910404.960828,2736805,NODE_A1,REC,2,-0.004,0.686,-0.399,27.8,16.4,31.4
1773910405.020467,2736827,NODE_A1,REC,2,-0.029,0.907,-0.467,-1.5,25.8,23.3
1773910405.020467,2736837,NODE_A1,REC,2,-0.100,0.964,-0.414,-25.9,35.2,6.7
1773910405.020467,2736847,NODE_A1,REC,2,-0.162,0.968,-0.339,-37.0,36.0,-6.1
1773910405.110621,2736868,NODE_A1,REC,2,-0.314,0.922,-0.161,-38.8,26.9,-30.7
1773910405.110621,2736878,NODE_A1,REC,2,-0.361,0.869,-0.133,-27.4,26.7,-35.2
1773910405.110621,2736888,NODE_A1,REC,2,-0.370,0.848,-0.147,-21.1,29.9,-31.7
1773910405.111640,2736910,NODE_A1,REC,2,-0.378,0.954,-0.320,-17.1,33.2,-1.1
1773910405.111640,2736920,NODE_A1,REC,2,-0.376,1.031,-0.393,-21.7,22.8,7.1
1773910405.111640,2736930,NODE_A1,REC,2,-0.376,1.156,-0.372,-33.9,1.1,10.4
1773910405.140772,2736951,NODE_A1,REC,2,-0.316,1.214,-0.175,-50.9,-16.6,15.2
1773910405.140772,2736961,NODE_A1,REC,2,-0.276,1.213,-0.124,-52.7,-11.9,18.4
1773910405.140772,2736971,NODE_A1,REC,2,-0.232,1.223,-0.082,-55.3,1.8,26.3
1773910405.171205,2736992,NODE_A1,REC,2,-0.167,1.263,-0.124,-55.4,20.3,40.8
1773910405.171205,2737002,NODE_A1,REC,2,-0.129,1.295,-0.160,-52.8,19.8,45.7
1773910405.171205,2737012,NODE_A1,REC,2,-0.122,1.321,-0.132,-48.9,15.3,47.5
1773910405.230394,2737034,NODE_A1,REC,2,-0.094,1.453,-0.102,-53.0,18.6,41.8
1773910405.230394,2737044,NODE_A1,REC,2,-0.100,1.484,-0.076,-56.2,25.6,35.2
1773910405.230394,2737054,NODE_A1,REC,2,-0.137,1.477,-0.037,-60.8,40.3,25.7
1773910405.260775,2737075,NODE_A1,REC,2,-0.201,1.482,-0.035,-48.9,48.7,20.6
1773910405.260775,2737085,NODE_A1,REC,2,-0.213,1.502,-0.069,-38.6,44.2,20.9
1773910405.260775,2737095,NODE_A1,REC,2,-0.167,1.503,-0.115,-21.2,28.3,29.9
1773910405.320401,2737116,NODE_A1,REC,2,-0.041,1.567,-0.232,-3.0,1.5,38.2
1773910405.320401,2737126,NODE_A1,REC,2,0.027,1.614,-0.268,-5.0,-10.1,37.5
1773910405.320401,2737136,NODE_A1,REC,2,0.065,1.613,-0.286,-8.9,-16.1,31.7
1773910405.380603,2737158,NODE_A1,REC,2,0.125,1.513,-0.164,-22.6,-4.2,6.1
1773910405.380603,2737168,NODE_A1,REC,2,0.099,1.484,-0.152,-20.3,-3.2,-1.4
1773910405.380603,2737178,NODE_A1,REC,2,0.067,1.455,-0.137,-7.7,-4.3,-13.8
1773910405.381697,2737199,NODE_A1,REC,2,0.017,1.460,-0.191,9.8,-23.6,-35.0
1773910405.381697,2737209,NODE_A1,REC,2,-0.017,1.441,-0.197,7.4,-26.4,-41.0
1773910405.381697,2737219,NODE_A1,REC,2,-0.071,1.399,-0.174,1.4,-26.7,-44.2
1773910405.440385,2737241,NODE_A1,REC,2,-0.142,1.369,-0.155,7.6,-34.4,-45.5
1773910405.440385,2737251,NODE_A1,REC,2,-0.166,1.373,-0.214,22.3,-44.0,-49.9
1773910405.440385,2737261,NODE_A1,REC,2,-0.185,1.413,-0.300,33.4,-49.9,-53.7
1773910405.470419,2737282,NODE_A1,REC,2,-0.254,1.493,-0.541,33.0,-52.1,-56.2
1773910405.470419,2737292,NODE_A1,REC,2,-0.289,1.516,-0.570,22.2,-44.7,-52.1
1773910405.470419,2737302,NODE_A1,REC,2,-0.320,1.527,-0.573,10.8,-39.5,-49.1
1773910405.500597,2737323,NODE_A1,REC,2,-0.396,1.450,-0.462,-14.8,-30.5,-44.9
1773910405.500597,2737333,NODE_A1,REC,2,-0.417,1.409,-0.393,-24.0,-26.3,-41.9
1773910405.500597,2737343,NODE_A1,REC,2,-0.462,1.376,-0.284,-39.3,-16.0,-36.1
1773910405.560811,2737365,NODE_A1,REC,2,-0.533,1.267,-0.101,-65.7,13.6,-19.1
1773910405.560811,2737375,NODE_A1,REC,2,-0.595,1.262,-0.029,-80.7,36.9,-1.4
1773910405.560811,2737385,NODE_A1,REC,2,-0.615,1.222,0.012,-88.1,48.5,10.5
1773910405.591778,2737406,NODE_A1,REC,2,-0.641,1.118,0.100,-94.7,60.1,53.4
1773910405.591778,2737416,NODE_A1,REC,2,-0.634,1.092,0.106,-92.2,53.0,67.5
1773910405.591778,2737426,NODE_A1,REC,2,-0.615,1.069,0.119,-86.3,33.4,78.4
1773910405.620528,2737448,NODE_A1,REC,2,-0.424,0.992,0.133,-58.7,-47.5,96.9
1773910405.620528,2737458,NODE_A1,REC,2,-0.365,0.983,0.129,-52.7,-75.1,100.3
1773910405.620528,2737468,NODE_A1,REC,2,-0.279,0.945,0.146,-48.5,-112.4,101.0
1773910405.680381,2737489,NODE_A1,REC,2,-0.084,0.823,0.179,-49.9,-144.9,107.7
1773910405.680381,2737499,NODE_A1,REC,2,0.060,0.724,0.194,-56.0,-144.4,111.8
1773910405.680381,2737509,NODE_A1,REC,2,0.156,0.659,0.193,-59.3,-139.4,109.6
1773910405.710740,2737530,NODE_A1,REC,2,0.261,0.540,0.160,-74.0,-129.0,88.3
1773910405.710740,2737540,NODE_A1,REC,2,0.251,0.521,0.136,-81.9,-133.6,78.9
1773910405.710740,2737550,NODE_A1,REC,2,0.248,0.521,0.135,-84.8,-142.5,67.4
1773910405.740575,2737572,NODE_A1,REC,2,0.277,0.460,0.159,-85.0,-155.5,29.8
1773910405.740575,2737582,NODE_A1,REC,2,0.289,0.392,0.163,-87.5,-146.0,20.5
1773910405.740575,2737592,NODE_A1,REC,2,0.285,0.314,0.163,-97.2,-118.8,14.4
1773910405.801601,2737613,NODE_A1,REC,2,0.248,0.160,0.147,-124.0,-60.6,9.7
1773910405.801601,2737623,NODE_A1,REC,2,0.198,0.064,0.150,-139.1,-33.5,5.1
1773910405.801601,2737633,NODE_A1,REC,2,0.141,0.058,0.186,-151.8,-20.8,7.7
1773910405.830392,2737654,NODE_A1,REC,2,0.052,0.103,0.250,-169.0,22.2,4.5
1773910405.830392,2737664,NODE_A1,REC,2,-0.055,0.155,0.182,-159.1,65.7,-3.4
1773910405.830392,2737674,NODE_A1,REC,2,-0.077,0.092,0.058,-146.6,98.9,-11.9
1773910405.891880,2737696,NODE_A1,REC,2,-0.235,0.069,-0.087,-171.0,142.8,26.5
1773910405.891880,2737706,NODE_A1,REC,2,-0.187,0.149,0.000,-203.5,131.8,62.9
1773910405.891880,2737716,NODE_A1,REC,2,0.014,0.289,0.236,-246.5,107.7,102.9
1773910405.920379,2737737,NODE_A1,REC,2,0.472,0.385,1.131,-309.5,118.0,81.6
1773910405.920379,2737747,NODE_A1,REC,2,0.591,0.442,1.439,-318.1,162.8,55.6
1773910405.920379,2737757,NODE_A1,REC,2,0.449,0.511,1.653,-302.0,246.4,6.7
1773910405.950362,2737779,NODE_A1,REC,2,-0.308,0.460,1.270,-132.9,315.6,-25.2
1773910405.950362,2737789,NODE_A1,REC,2,-0.456,0.486,1.052,-62.0,271.0,-10.8
1773910405.950362,2737799,NODE_A1,REC,2,-0.470,0.523,0.815,3.9,203.0,3.1
1773910406.010370,2737820,NODE_A1,REC,2,-0.207,0.675,0.328,109.9,-7.4,15.2
1773910406.010370,2737830,NODE_A1,REC,2,-0.117,0.729,0.283,107.2,-51.6,13.7
1773910406.010370,2737840,NODE_A1,REC,2,0.003,0.777,0.314,84.4,-77.4,12.4
1773910406.040366,2737861,NODE_A1,REC,2,0.144,0.807,0.395,39.4,-36.6,17.2
1773910406.040366,2737871,NODE_A1,REC,2,0.167,0.814,0.395,20.2,-5.3,22.1
1773910406.040366,2737881,NODE_A1,REC,2,0.175,0.834,0.362,-6.3,34.9,31.8
1773910406.100918,2737903,NODE_A1,REC,2,0.210,0.856,0.425,-56.4,59.6,29.5
1773910406.100918,2737913,NODE_A1,REC,2,0.211,0.847,0.525,-80.0,60.7,14.1
1773910406.100918,2737923,NODE_A1,REC,2,0.190,0.801,0.635,-95.5,60.4,-0.3
1773910406.130364,2737944,NODE_A1,REC,2,0.080,0.601,1.024,-129.2,83.6,-43.3
1773910406.130364,2737954,NODE_A1,REC,2,-0.007,0.526,1.155,-132.3,98.2,-54.8
1773910406.130364,2737964,NODE_A1,REC,2,-0.204,0.391,1.329,-130.0,120.6,-65.2
1773910406.191000,2737985,NODE_A1,REC,2,-0.636,0.172,1.594,-92.4,116.5,-63.5
1773910406.191000,2737995,NODE_A1,REC,2,-0.766,0.093,1.686,-61.1,86.8,-60.4
1773910406.191000,2738005,NODE_A1,REC,2,-0.823,-0.011,1.799,-3.6,26.5,-51.2
1773910406.251764,2738027,NODE_A1,REC,2,-0.716,-0.059,1.949,78.6,-38.5,-29.9
1773910406.251764,2738037,NODE_A1,REC,2,-0.621,-0.061,1.927,107.5,-28.6,-8.7
1773910406.251764,2738047,NODE_A1,REC,2,-0.562,-0.072,1.875,119.8,-7.7,4.7
1773910406.251821,2738068,NODE_A1,REC,2,-0.476,-0.033,1.580,142.3,43.7,47.5
1773910406.251821,2738078,NODE_A1,REC,2,-0.445,0.011,1.475,155.4,46.2,56.5
1773910406.251821,2738088,NODE_A1,REC,2,-0.387,0.035,1.364,170.5,42.9,61.4
1773910406.280388,2738110,NODE_A1,REC,2,-0.203,0.105,1.089,198.4,40.5,73.6
1773910406.280388,2738120,NODE_A1,REC,2,-0.145,0.134,1.002,200.2,46.3,79.4
1773910406.280388,2738130,NODE_A1,REC,2,-0.066,0.179,0.873,200.5,59.5,88.5
1773910406.340421,2738151,NODE_A1,REC,2,-0.005,0.252,0.663,197.8,80.6,93.6
1773910406.340421,2738161,NODE_A1,REC,2,-0.010,0.251,0.558,199.8,84.3,87.5
1773910406.340421,2738171,NODE_A1,REC,2,-0.016,0.231,0.498,203.6,80.2,81.4
1773910406.371167,2738192,NODE_A1,REC,2,-0.159,0.186,0.367,231.2,31.4,61.0
1773910406.371167,2738202,NODE_A1,REC,2,-0.188,0.156,0.332,244.3,7.8,53.9
1773910406.371167,2738212,NODE_A1,REC,2,-0.203,0.135,0.300,258.0,-14.0,46.9
1773910406.430416,2738234,NODE_A1,REC,2,-0.319,0.100,0.218,291.4,-55.0,31.6
1773910406.430416,2738244,NODE_A1,REC,2,-0.345,0.061,0.188,299.7,-60.7,30.9
1773910406.430416,2738254,NODE_A1,REC,2,-0.411,-0.022,0.158,311.5,-64.9,34.7
1773910406.492513,2738275,NODE_A1,REC,2,-0.451,-0.136,0.083,326.4,-65.1,50.7
1773910406.492513,2738285,NODE_A1,REC,2,-0.423,-0.225,0.043,332.8,-61.3,62.6
1773910406.492513,2738295,NODE_A1,REC,2,-0.398,-0.275,0.007,336.2,-55.4,73.3
1773910406.492565,2738316,NODE_A1,REC,2,-0.334,-0.232,-0.182,357.5,-19.0,121.0
1773910406.492565,2738326,NODE_A1,REC,2,-0.302,-0.218,-0.293,373.1,2.3,139.3
1773910406.492565,2738336,NODE_A1,REC,2,-0.277,-0.208,-0.456,394.2,30.2,161.8
1773910406.550419,2738358,NODE_A1,REC,2,-0.254,-0.192,-1.201,449.8,53.5,219.9
1773910406.550419,2738368,NODE_A1,REC,2,-0.253,-0.178,-1.372,462.5,18.4,237.2
1773910406.550419,2738378,NODE_A1,REC,2,-0.134,-0.260,-1.536,460.4,-46.0,256.7
1773910406.580449,2738399,NODE_A1,REC,2,0.340,-0.198,-2.045,479.6,-56.6,272.4
1773910406.580449,2738409,NODE_A1,REC,2,0.695,0.053,-2.845,460.3,-6.4,265.5
1773910406.580449,2738419,NODE_A1,REC,2,0.920,0.269,-3.362,393.5,47.8,244.8
1773910406.610588,2738441,NODE_A1,REC,2,0.994,0.520,-3.948,69.8,128.4,112.7
1773910406.610588,2738451,NODE_A1,REC,2,0.906,0.345,-3.718,16.1,86.3,77.0
1773910406.610588,2738461,NODE_A1,REC,2,0.809,0.248,-3.475,-9.4,25.8,54.3
1773910406.671581,2738482,NODE_A1,REC,2,0.968,0.126,-2.869,-78.7,-73.3,30.9
1773910406.671581,2738492,NODE_A1,REC,2,1.008,0.114,-2.682,-112.3,-66.8,23.9
1773910406.671581,2738502,NODE_A1,REC,2,1.007,0.092,-2.383,-162.4,-48.5,8.1
1773910406.700389,2738523,NODE_A1,REC,2,0.973,0.092,-2.002,-208.6,-35.9,-29.2
1773910406.700389,2738533,NODE_A1,REC,2,0.926,0.093,-1.914,-221.6,-32.8,-46.6
1773910406.700389,2738543,NODE_A1,REC,2,0.844,0.070,-1.798,-246.9,-28.8,-72.0
1773910406.820588,2738565,NODE_A1,REC,2,0.651,0.039,-1.587,-296.7,-35.7,-112.6
1773910406.820588,2738575,NODE_A1,REC,2,0.585,-0.005,-1.497,-312.2,-44.6,-123.0
1773910406.820588,2738585,NODE_A1,REC,2,0.526,-0.033,-1.410,-324.7,-54.0,-130.1
1773910406.821988,2738606,NODE_A1,REC,2,0.410,-0.076,-1.268,-363.7,-72.8,-140.6
1773910406.821988,2738616,NODE_A1,REC,2,0.391,-0.093,-1.220,-383.1,-77.8,-145.1
